,name,endTime,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
57,Nightmare,2019-07-08 06:36,Halsey,Nightmare,17818,2019-07-08 06:36:00,0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,audio_features,3GVkPk8mqxz0itaAriG1L7,spotify:track:3GVkPk8mqxz0itaAriG1L7,https://api.spotify.com/v1/tracks/3GVkPk8mqxz0itaAriG1L7,https://api.spotify.com/v1/audio-analysis/3GVkPk8mqxz0itaAriG1L7,95467,4
58,Him & I (with Halsey),2019-07-08 06:41,G-Eazy,Him & I (with Halsey),268866,2019-07-08 06:41:00,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,audio_features,5k38wzpLb15YgncyWdTZE4,spotify:track:5k38wzpLb15YgncyWdTZE4,https://api.spotify.com/v1/tracks/5k38wzpLb15YgncyWdTZE4,https://api.spotify.com/v1/audio-analysis/5k38wzpLb15YgncyWdTZE4,268867,4
59,Bad At Love,2019-07-08 06:44,Halsey,Bad At Love,181279,2019-07-08 06:44:00,0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,audio_features,7y9iMe8SOB6z3NoHE2OfXl,spotify:track:7y9iMe8SOB6z3NoHE2OfXl,https://api.spotify.com/v1/tracks/7y9iMe8SOB6z3NoHE2OfXl,https://api.spotify.com/v1/audio-analysis/7y9iMe8SOB6z3NoHE2OfXl,181279,4
60,11 Minutes (with Halsey feat. Travis Barker),2019-07-08 06:48,YUNGBLUD,11 Minutes (with Halsey feat. Travis Barker),239507,2019-07-08 06:48:00,0.464,0.852,11,-3.804,1,0.067,0.0116,0.0,0.108,0.233,160.075,audio_features,4mGdjNMo0RonTlOEb7cYg4,spotify:track:4mGdjNMo0RonTlOEb7cYg4,https://api.spotify.com/v1/tracks/4mGdjNMo0RonTlOEb7cYg4,https://api.spotify.com/v1/audio-analysis/4mGdjNMo0RonTlOEb7cYg4,239507,4
61,Sorry,2019-07-08 06:52,Halsey,Sorry,220540,2019-07-08 06:52:00,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,audio_features,09CtPGIpYB4BrO8qb1RGsF,spotify:track:09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF,200787,4
62,Gasoline,2019-07-08 06:59,Halsey,Gasoline,199593,2019-07-08 06:59:00,0.731,0.58,10,-7.328,0,0.0399,0.223,0.0,0.129,0.319,119.997,audio_features,2IO7yf562c1zLzpanal1DT,spotify:track:2IO7yf562c1zLzpanal1DT,https://api.spotify.com/v1/tracks/2IO7yf562c1zLzpanal1DT,https://api.spotify.com/v1/audio-analysis/2IO7yf562c1zLzpanal1DT,199593,4
63,Now Or Never,2019-07-08 07:11,Halsey,Now Or Never,214801,2019-07-08 07:11:00,0.67,0.585,6,-4.861,0,0.0354,0.107,1.11e-06,0.131,0.447,110.03,audio_features,7i2DJ88J7jQ8K7zqFX2fW8,spotify:track:7i2DJ88J7jQ8K7zqFX2fW8,https://api.spotify.com/v1/tracks/7i2DJ88J7jQ8K7zqFX2fW8,https://api.spotify.com/v1/audio-analysis/7i2DJ88J7jQ8K7zqFX2fW8,214802,4
64,Without Me (with Juice WRLD),2019-07-08 07:15,Halsey,Without Me (with Juice WRLD),228816,2019-07-08 07:15:00,0.742,0.515,6,-6.103,1,0.0747,0.351,0.0,0.184,0.452,136.02,audio_features,6Zc5f20q7sOe1IC1c1jQvZ,spotify:track:6Zc5f20q7sOe1IC1c1jQvZ,https://api.spotify.com/v1/tracks/6Zc5f20q7sOe1IC1c1jQvZ,https://api.spotify.com/v1/audio-analysis/6Zc5f20q7sOe1IC1c1jQvZ,228816,4
65,Eastside (with Halsey & Khalid),2019-07-08 07:15,benny blanco,Eastside (with Halsey & Khalid),1088,2019-07-08 07:15:00,0.56,0.68,6,-7.648,0,0.321,0.555,0.0,0.116,0.319,89.391,audio_features,0d2iYfpKoM0QCKvcLCkBao,spotify:track:0d2iYfpKoM0QCKvcLCkBao,https://api.spotify.com/v1/tracks/0d2iYfpKoM0QCKvcLCkBao,https://api.spotify.com/v1/audio-analysis/0d2iYfpKoM0QCKvcLCkBao,173800,4
66,Jealous - Remix,2019-07-08 07:29,Nick Jonas,Jealous - Remix,222186,2019-07-08 07:29:00,0.684,0.71,11,-3.614,0,0.0779,0.0132,0.0,0.444,0.451,93.007,audio_features,5NQJnRpJHRaupdegphntQT,spotify:track:5NQJnRpJHRaupdegphntQT,https://api.spotify.com/v1/tracks/5NQJnRpJHRaupdegphntQT,https://api.spotify.com/v1/audio-analysis/5NQJnRpJHRaupdegphntQT,222187,4
67,Find You,2019-07-08 07:32,Nick Jonas,Find You,150954,2019-07-08 07:32:00,0.644,0.743,6,-4.076,0,0.0331,0.00114,0.0,0.0831,0.274,125.913,audio_features,77dwRzKegOkVtlHajKnDCb,spotify:track:77dwRzKegOkVtlHajKnDCb,https://api.spotify.com/v1/tracks/77dwRzKegOkVtlHajKnDCb,https://api.spotify.com/v1/audio-analysis/77dwRzKegOkVtlHajKnDCb,197893,4
68,Collide,2019-07-08 07:36,Jake Miller,Collide,215586,2019-07-08 07:36:00,0.582,0.253,10,-11.43,1,0.0259,0.827,2.95e-05,0.091,0.294,90.184,audio_features,5rwq6R0Uq0BngM3rdmCeNg,spotify:track:5rwq6R0Uq0BngM3rdmCeNg,https://api.spotify.com/v1/tracks/5rwq6R0Uq0BngM3rdmCeNg,https://api.spotify.com/v1/audio-analysis/5rwq6R0Uq0BngM3rdmCeNg,277000,4
69,Back to the Start,2019-07-08 07:39,Jake Miller,Back to the Start,16835,2019-07-08 07:39:00,0.659,0.829,9,-3.968,1,0.0555,0.692,0.0,0.108,0.515,130.008,audio_features,3rAyyKRZMj6b77vebFgxKd,spotify:track:3rAyyKRZMj6b77vebFgxKd,https://api.spotify.com/v1/tracks/3rAyyKRZMj6b77vebFgxKd,https://api.spotify.com/v1/audio-analysis/3rAyyKRZMj6b77vebFgxKd,193846,4
70,WHAT IF YOU FELL IN LOVE?,2019-07-08 07:39,Jake Miller,WHAT IF YOU FELL IN LOVE?,198483,2019-07-08 07:39:00,0.702,0.571,7,-7.117,1,0.0491,0.382,0.0,0.12,0.471,149.957,audio_features,1F8R7obiO1uGgcIoPvYL6L,spotify:track:1F8R7obiO1uGgcIoPvYL6L,https://api.spotify.com/v1/tracks/1F8R7obiO1uGgcIoPvYL6L,https://api.spotify.com/v1/audio-analysis/1F8R7obiO1uGgcIoPvYL6L,198483,4
71,Don’t Give Up On Me Now (with Julie Bergan),2019-07-08 07:41,R3HAB,Don’t Give Up On Me Now (with Julie Bergan),98991,2019-07-08 07:41:00,0.687,0.706,4,-5.357,1,0.0459,0.091,0.0,0.124,0.27,115.268,audio_features,46W9iEjOg5nkMvb6lo4Jwz,spotify:track:46W9iEjOg5nkMvb6lo4Jwz,https://api.spotify.com/v1/tracks/46W9iEjOg5nkMvb6lo4Jwz,https://api.spotify.com/v1/audio-analysis/46W9iEjOg5nkMvb6lo4Jwz,127826,4
72,All Around The World (La La La),2019-07-08 08:06,R3HAB,All Around The World (La La La),23260,2019-07-08 08:06:00,0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,audio_features,2xyIwHKujL7tSgkK2Waj2s,spotify:track:2xyIwHKujL7tSgkK2Waj2s,https://api.spotify.com/v1/tracks/2xyIwHKujL7tSgkK2Waj2s,https://api.spotify.com/v1/audio-analysis/2xyIwHKujL7tSgkK2Waj2s,147840,4
73,All Around The World (La La La),2019-07-11 02:29,R3HAB,All Around The World (La La La),170790,2019-07-11 02:29:00,0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,audio_features,2xyIwHKujL7tSgkK2Waj2s,spotify:track:2xyIwHKujL7tSgkK2Waj2s,https://api.spotify.com/v1/tracks/2xyIwHKujL7tSgkK2Waj2s,https://api.spotify.com/v1/audio-analysis/2xyIwHKujL7tSgkK2Waj2s,147840,4
74,Truth or Dare,2019-07-11 02:32,R3HAB,Truth or Dare,150618,2019-07-11 02:32:00,0.558,0.749,0,-5.369,0,0.0335,3.98e-05,0.0,0.097,0.745,136.966,audio_features,7kEtK6sglOUviCL2bfz0xD,spotify:track:7kEtK6sglOUviCL2bfz0xD,https://api.spotify.com/v1/tracks/7kEtK6sglOUviCL2bfz0xD,https://api.spotify.com/v1/audio-analysis/7kEtK6sglOUviCL2bfz0xD,182480,4
75,Brave,2019-07-11 02:35,Don Diablo,Brave,163517,2019-07-11 02:35:00,0.463,0.481,3,-6.691,1,0.0293,0.301,0.0,0.247,0.652,79.052,audio_features,7A7RygcHdNH0iJHgwteajF,spotify:track:7A7RygcHdNH0iJHgwteajF,https://api.spotify.com/v1/tracks/7A7RygcHdNH0iJHgwteajF,https://api.spotify.com/v1/audio-analysis/7A7RygcHdNH0iJHgwteajF,106467,4
76,Jealous - Remix,2019-07-11 02:39,Nick Jonas,Jealous - Remix,222186,2019-07-11 02:39:00,0.684,0.71,11,-3.614,0,0.0779,0.0132,0.0,0.444,0.451,93.007,audio_features,5NQJnRpJHRaupdegphntQT,spotify:track:5NQJnRpJHRaupdegphntQT,https://api.spotify.com/v1/tracks/5NQJnRpJHRaupdegphntQT,https://api.spotify.com/v1/audio-analysis/5NQJnRpJHRaupdegphntQT,222187,4
77,Year 3000,2019-07-11 02:42,Jonas Brothers,Year 3000,175700,2019-07-11 02:42:00,0.659,0.857,11,-5.85,1,0.0437,0.0045,1.93e-06,0.335,0.798,106.965,audio_features,4zP7ADsgJgHGY6VzxbNp1z,spotify:track:4zP7ADsgJgHGY6VzxbNp1z,https://api.spotify.com/v1/tracks/4zP7ADsgJgHGY6VzxbNp1z,https://api.spotify.com/v1/audio-analysis/4zP7ADsgJgHGY6VzxbNp1z,201960,4
78,Your Side Of The Bed (feat. Eric Nam),2019-07-11 02:45,Loote,Your Side Of The Bed (feat. Eric Nam),196160,2019-07-11 02:45:00,0.754,0.764,8,-3.95,1,0.0312,0.144,0.0,0.294,0.929,109.919,audio_features,3dz63QjQVZy7RYPzx6l3JU,spotify:track:3dz63QjQVZy7RYPzx6l3JU,https://api.spotify.com/v1/tracks/3dz63QjQVZy7RYPzx6l3JU,https://api.spotify.com/v1/audio-analysis/3dz63QjQVZy7RYPzx6l3JU,196160,4
79,"Let Me Go (with Alesso, Florida Georgia Line & watt)",2019-07-11 02:48,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",174800,2019-07-11 02:48:00,0.664,0.708,8,-4.154,1,0.0474,0.0337,0.0,0.0841,0.742,103.07,audio_features,5Gu0PDLN4YJeW75PpBSg9p,spotify:track:5Gu0PDLN4YJeW75PpBSg9p,https://api.spotify.com/v1/tracks/5Gu0PDLN4YJeW75PpBSg9p,https://api.spotify.com/v1/audio-analysis/5Gu0PDLN4YJeW75PpBSg9p,174800,4
80,85%,2019-07-11 02:49,Loote,85%,29554,2019-07-11 02:49:00,0.574,0.651,7,-7.585,1,0.046,0.346,0.0,0.149,0.368,140.017,audio_features,5teOR8KU4XNWY2WlVUDiIR,spotify:track:5teOR8KU4XNWY2WlVUDiIR,https://api.spotify.com/v1/tracks/5teOR8KU4XNWY2WlVUDiIR,https://api.spotify.com/v1/audio-analysis/5teOR8KU4XNWY2WlVUDiIR,174107,4
81,85%,2019-07-11 02:49,Loote,85%,6994,2019-07-11 02:49:00,0.574,0.651,7,-7.585,1,0.046,0.346,0.0,0.149,0.368,140.017,audio_features,5teOR8KU4XNWY2WlVUDiIR,spotify:track:5teOR8KU4XNWY2WlVUDiIR,https://api.spotify.com/v1/tracks/5teOR8KU4XNWY2WlVUDiIR,https://api.spotify.com/v1/audio-analysis/5teOR8KU4XNWY2WlVUDiIR,174107,4
82,WHO DO U LOVE?,2019-07-11 02:52,Monsta X,WHO DO U LOVE?,189035,2019-07-11 02:52:00,0.782,0.637,10,-5.63,0,0.264,0.28,0.0,0.114,0.389,101.989,audio_features,6YKCEtfZXXyionWJPtT5jb,spotify:track:6YKCEtfZXXyionWJPtT5jb,https://api.spotify.com/v1/tracks/6YKCEtfZXXyionWJPtT5jb,https://api.spotify.com/v1/audio-analysis/6YKCEtfZXXyionWJPtT5jb,189035,4
83,Play It Cool,2019-07-11 03:17,Steve Aoki,Play It Cool,155684,2019-07-11 03:17:00,0.812,0.805,9,-3.83,0,0.243,0.00677,0.0,0.0833,0.568,119.958,audio_features,1gdLUGdyYpXcckmzP1rTUm,spotify:track:1gdLUGdyYpXcckmzP1rTUm,https://api.spotify.com/v1/tracks/1gdLUGdyYpXcckmzP1rTUm,https://api.spotify.com/v1/audio-analysis/1gdLUGdyYpXcckmzP1rTUm,169812,4
84,Play It Cool,2019-07-12 02:32,Steve Aoki,Play It Cool,6541,2019-07-12 02:32:00,0.812,0.805,9,-3.83,0,0.243,0.00677,0.0,0.0833,0.568,119.958,audio_features,1gdLUGdyYpXcckmzP1rTUm,spotify:track:1gdLUGdyYpXcckmzP1rTUm,https://api.spotify.com/v1/tracks/1gdLUGdyYpXcckmzP1rTUm,https://api.spotify.com/v1/audio-analysis/1gdLUGdyYpXcckmzP1rTUm,169812,4
85,WHO DO U LOVE?,2019-07-12 02:35,Monsta X,WHO DO U LOVE?,189035,2019-07-12 02:35:00,0.782,0.637,10,-5.63,0,0.264,0.28,0.0,0.114,0.389,101.989,audio_features,6YKCEtfZXXyionWJPtT5jb,spotify:track:6YKCEtfZXXyionWJPtT5jb,https://api.spotify.com/v1/tracks/6YKCEtfZXXyionWJPtT5jb,https://api.spotify.com/v1/audio-analysis/6YKCEtfZXXyionWJPtT5jb,189035,4
86,Play It Cool,2019-07-12 02:38,Steve Aoki,Play It Cool,169812,2019-07-12 02:38:00,0.812,0.805,9,-3.83,0,0.243,0.00677,0.0,0.0833,0.568,119.958,audio_features,1gdLUGdyYpXcckmzP1rTUm,spotify:track:1gdLUGdyYpXcckmzP1rTUm,https://api.spotify.com/v1/tracks/1gdLUGdyYpXcckmzP1rTUm,https://api.spotify.com/v1/audio-analysis/1gdLUGdyYpXcckmzP1rTUm,169812,4
87,Shoot Out,2019-07-12 02:39,Monsta X,Shoot Out,68513,2019-07-12 02:39:00,0.613,0.868,6,-2.792,0,0.143,0.0599,0.0,0.352,0.394,165.133,audio_features,55Md5fnLfCpXzUATASy6Rk,spotify:track:55Md5fnLfCpXzUATASy6Rk,https://api.spotify.com/v1/tracks/55Md5fnLfCpXzUATASy6Rk,https://api.spotify.com/v1/audio-analysis/55Md5fnLfCpXzUATASy6Rk,207173,4
88,All Around The World (La La La),2019-07-12 02:42,R3HAB,All Around The World (La La La),147840,2019-07-12 02:42:00,0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,audio_features,2xyIwHKujL7tSgkK2Waj2s,spotify:track:2xyIwHKujL7tSgkK2Waj2s,https://api.spotify.com/v1/tracks/2xyIwHKujL7tSgkK2Waj2s,https://api.spotify.com/v1/audio-analysis/2xyIwHKujL7tSgkK2Waj2s,147840,4
89,BAD!,2019-07-12 02:45,R3HAB,BAD!,173040,2019-07-12 02:45:00,0.954,0.538,1,-8.394,1,0.0732,0.133,0.00135,0.0704,0.834,116.976,audio_features,0gzu5mm36VJH2Zqu8sQPTf,spotify:track:0gzu5mm36VJH2Zqu8sQPTf,https://api.spotify.com/v1/tracks/0gzu5mm36VJH2Zqu8sQPTf,https://api.spotify.com/v1/audio-analysis/0gzu5mm36VJH2Zqu8sQPTf,170769,4
90,Feel Good (feat. Daya),2019-07-12 02:52,Gryffin,Feel Good (feat. Daya),133991,2019-07-12 02:52:00,0.625,0.707,2,-4.761,1,0.0337,0.22,0.0,0.213,0.479,138.064,audio_features,0Ev562zA4pmUsBqjxsxxdx,spotify:track:0Ev562zA4pmUsBqjxsxxdx,https://api.spotify.com/v1/tracks/0Ev562zA4pmUsBqjxsxxdx,https://api.spotify.com/v1/audio-analysis/0Ev562zA4pmUsBqjxsxxdx,248156,4
91,Your Side Of The Bed (feat. Eric Nam),2019-07-12 02:55,Loote,Your Side Of The Bed (feat. Eric Nam),196160,2019-07-12 02:55:00,0.754,0.764,8,-3.95,1,0.0312,0.144,0.0,0.294,0.929,109.919,audio_features,3dz63QjQVZy7RYPzx6l3JU,spotify:track:3dz63QjQVZy7RYPzx6l3JU,https://api.spotify.com/v1/tracks/3dz63QjQVZy7RYPzx6l3JU,https://api.spotify.com/v1/audio-analysis/3dz63QjQVZy7RYPzx6l3JU,196160,4
92,C'est la vie,2019-07-12 02:56,PLVTINUM,C'est la vie,14851,2019-07-12 02:56:00,0.616,0.933,0,-3.762,0,0.0513,0.0259,0.0,0.359,0.806,129.952,audio_features,5iqrbO0fhuLMiy9tYGanv6,spotify:track:5iqrbO0fhuLMiy9tYGanv6,https://api.spotify.com/v1/tracks/5iqrbO0fhuLMiy9tYGanv6,https://api.spotify.com/v1/audio-analysis/5iqrbO0fhuLMiy9tYGanv6,225751,4
93,Right Now,2019-07-12 02:59,Nick Jonas,Right Now,201680,2019-07-12 02:59:00,0.83,0.857,8,-4.194,0,0.152,0.262,0.0,0.413,0.607,137.982,audio_features,2VqAEP1yY5T523K7bZtL8a,spotify:track:2VqAEP1yY5T523K7bZtL8a,https://api.spotify.com/v1/tracks/2VqAEP1yY5T523K7bZtL8a,https://api.spotify.com/v1/audio-analysis/2VqAEP1yY5T523K7bZtL8a,240747,4
94,Your Side Of The Bed (feat. Eric Nam),2019-07-12 03:02,Loote,Your Side Of The Bed (feat. Eric Nam),196160,2019-07-12 03:02:00,0.754,0.764,8,-3.95,1,0.0312,0.144,0.0,0.294,0.929,109.919,audio_features,3dz63QjQVZy7RYPzx6l3JU,spotify:track:3dz63QjQVZy7RYPzx6l3JU,https://api.spotify.com/v1/tracks/3dz63QjQVZy7RYPzx6l3JU,https://api.spotify.com/v1/audio-analysis/3dz63QjQVZy7RYPzx6l3JU,196160,4
95,We Don't Care,2019-07-12 03:03,Sigala,We Don't Care,19308,2019-07-12 03:03:00,0.682,0.84,10,-3.465,0,0.141,0.0308,0.0,0.0534,0.717,90.149,audio_features,6THwtgImf1ZAR2w3iknjeS,spotify:track:6THwtgImf1ZAR2w3iknjeS,https://api.spotify.com/v1/tracks/6THwtgImf1ZAR2w3iknjeS,https://api.spotify.com/v1/audio-analysis/6THwtgImf1ZAR2w3iknjeS,207667,4
96,Jealous,2019-07-12 03:05,Nick Jonas,Jealous,158173,2019-07-12 03:05:00,0.435,0.155,1,-8.948,1,0.046,0.873,0.0,0.107,0.0935,128.532,audio_features,4L2K7JKseFCBoHMZEAszW0,spotify:track:4L2K7JKseFCBoHMZEAszW0,https://api.spotify.com/v1/tracks/4L2K7JKseFCBoHMZEAszW0,https://api.spotify.com/v1/audio-analysis/4L2K7JKseFCBoHMZEAszW0,287693,3
97,Bitter Love,2019-07-13 14:01,Pia Mia,Bitter Love,217809,2019-07-13 14:01:00,0.365,0.652,7,-2.666,1,0.0356,0.146,0.0,0.114,0.143,101.65,audio_features,4wOXx92SlZWxNtuBytlMsK,spotify:track:4wOXx92SlZWxNtuBytlMsK,https://api.spotify.com/v1/tracks/4wOXx92SlZWxNtuBytlMsK,https://api.spotify.com/v1/audio-analysis/4wOXx92SlZWxNtuBytlMsK,217809,3
98,Feeling So Good,2019-07-13 14:02,Ashley Tisdale,Feeling So Good,70208,2019-07-13 14:02:00,0.67,0.648,6,-5.131,1,0.0334,0.0116,0.00225,0.183,0.436,124.016,audio_features,3DEXQeVLM3BacRdrirHRXx,spotify:track:3DEXQeVLM3BacRdrirHRXx,https://api.spotify.com/v1/tracks/3DEXQeVLM3BacRdrirHRXx,https://api.spotify.com/v1/audio-analysis/3DEXQeVLM3BacRdrirHRXx,182855,4
99,Bitter Love,2019-07-13 14:06,Pia Mia,Bitter Love,217809,2019-07-13 14:06:00,0.365,0.652,7,-2.666,1,0.0356,0.146,0.0,0.114,0.143,101.65,audio_features,4wOXx92SlZWxNtuBytlMsK,spotify:track:4wOXx92SlZWxNtuBytlMsK,https://api.spotify.com/v1/tracks/4wOXx92SlZWxNtuBytlMsK,https://api.spotify.com/v1/audio-analysis/4wOXx92SlZWxNtuBytlMsK,217809,3
100,"Hold On, We're Going Home",2019-07-13 14:08,Pia Mia,"Hold On, We're Going Home",113348,2019-07-13 14:08:00,0.773,0.414,6,-7.436,0,0.0961,0.00411,3.4e-05,0.0733,0.289,99.993,audio_features,6jdOi5U5LBzQrc4c1VT983,spotify:track:6jdOi5U5LBzQrc4c1VT983,https://api.spotify.com/v1/tracks/6jdOi5U5LBzQrc4c1VT983,https://api.spotify.com/v1/audio-analysis/6jdOi5U5LBzQrc4c1VT983,227880,4
101,Jealous,2019-07-13 14:11,Nick Jonas,Jealous,223106,2019-07-13 14:11:00,0.435,0.155,1,-8.948,1,0.046,0.873,0.0,0.107,0.0935,128.532,audio_features,4L2K7JKseFCBoHMZEAszW0,spotify:track:4L2K7JKseFCBoHMZEAszW0,https://api.spotify.com/v1/tracks/4L2K7JKseFCBoHMZEAszW0,https://api.spotify.com/v1/audio-analysis/4L2K7JKseFCBoHMZEAszW0,287693,3
102,That's My Girl,2019-07-13 14:14,Fifth Harmony,That's My Girl,173971,2019-07-13 14:14:00,0.596,0.851,5,-4.245,0,0.121,0.0358,3.19e-05,0.365,0.612,202.049,audio_features,2ACOWPLUe4A4KuQ5ioD2od,spotify:track:2ACOWPLUe4A4KuQ5ioD2od,https://api.spotify.com/v1/tracks/2ACOWPLUe4A4KuQ5ioD2od,https://api.spotify.com/v1/audio-analysis/2ACOWPLUe4A4KuQ5ioD2od,204013,4
103,Poison,2019-07-13 14:15,Rita Ora,Poison,50831,2019-07-13 14:15:00,0.827,0.744,9,-4.523,0,0.0392,0.0205,5.32e-06,0.0974,0.254,99.997,audio_features,5t9w5O8sLvbB7hwfyzNXi5,spotify:track:5t9w5O8sLvbB7hwfyzNXi5,https://api.spotify.com/v1/tracks/5t9w5O8sLvbB7hwfyzNXi5,https://api.spotify.com/v1/audio-analysis/5t9w5O8sLvbB7hwfyzNXi5,175602,4
104,Your Side Of The Bed (feat. Eric Nam),2019-07-13 14:19,Loote,Your Side Of The Bed (feat. Eric Nam),196160,2019-07-13 14:19:00,0.754,0.764,8,-3.95,1,0.0312,0.144,0.0,0.294,0.929,109.919,audio_features,3dz63QjQVZy7RYPzx6l3JU,spotify:track:3dz63QjQVZy7RYPzx6l3JU,https://api.spotify.com/v1/tracks/3dz63QjQVZy7RYPzx6l3JU,https://api.spotify.com/v1/audio-analysis/3dz63QjQVZy7RYPzx6l3JU,196160,4
105,Longer Than I Thought (feat. Joe Jonas),2019-07-13 14:19,Loote,Longer Than I Thought (feat. Joe Jonas),20001,2019-07-13 14:19:00,0.759,0.717,9,-5.864,1,0.084,0.0871,4.57e-06,0.355,0.362,117.999,audio_features,1hPwlWlrGzcavwBCcS2gDD,spotify:track:1hPwlWlrGzcavwBCcS2gDD,https://api.spotify.com/v1/tracks/1hPwlWlrGzcavwBCcS2gDD,https://api.spotify.com/v1/audio-analysis/1hPwlWlrGzcavwBCcS2gDD,215827,4
106,Your Side Of The Bed (feat. Eric Nam),2019-07-13 14:22,Loote,Your Side Of The Bed (feat. Eric Nam),196160,2019-07-13 14:22:00,0.754,0.764,8,-3.95,1,0.0312,0.144,0.0,0.294,0.929,109.919,audio_features,3dz63QjQVZy7RYPzx6l3JU,spotify:track:3dz63QjQVZy7RYPzx6l3JU,https://api.spotify.com/v1/tracks/3dz63QjQVZy7RYPzx6l3JU,https://api.spotify.com/v1/audio-analysis/3dz63QjQVZy7RYPzx6l3JU,196160,4
107,"Back to Life - from ""Bumblebee""",2019-07-13 14:23,Hailee Steinfeld,"Back to Life - from ""Bumblebee""",35970,2019-07-13 14:23:00,0.638,0.659,10,-6.215,0,0.0627,0.0127,0.0,0.187,0.341,103.029,audio_features,16geeCnXrbiomV1IZ8Kudc,spotify:track:16geeCnXrbiomV1IZ8Kudc,https://api.spotify.com/v1/tracks/16geeCnXrbiomV1IZ8Kudc,https://api.spotify.com/v1/audio-analysis/16geeCnXrbiomV1IZ8Kudc,233858,4
108,All Around The World (La La La),2019-07-13 14:25,R3HAB,All Around The World (La La La),147840,2019-07-13 14:25:00,0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,audio_features,2xyIwHKujL7tSgkK2Waj2s,spotify:track:2xyIwHKujL7tSgkK2Waj2s,https://api.spotify.com/v1/tracks/2xyIwHKujL7tSgkK2Waj2s,https://api.spotify.com/v1/audio-analysis/2xyIwHKujL7tSgkK2Waj2s,147840,4
109,Getaway - VIP Mix,2019-07-13 14:27,Syn Cole,Getaway - VIP Mix,82151,2019-07-13 14:27:00,0.71,0.842,6,-3.156,1,0.0428,0.0127,0.0,0.155,0.761,124.119,audio_features,2wPM8UFMSYLf9LruEc39Zl,spotify:track:2wPM8UFMSYLf9LruEc39Zl,https://api.spotify.com/v1/tracks/2wPM8UFMSYLf9LruEc39Zl,https://api.spotify.com/v1/audio-analysis/2wPM8UFMSYLf9LruEc39Zl,189677,4
110,Bitter Love,2019-07-13 16:02,Pia Mia,Bitter Love,217809,2019-07-13 16:02:00,0.365,0.652,7,-2.666,1,0.0356,0.146,0.0,0.114,0.143,101.65,audio_features,4wOXx92SlZWxNtuBytlMsK,spotify:track:4wOXx92SlZWxNtuBytlMsK,https://api.spotify.com/v1/tracks/4wOXx92SlZWxNtuBytlMsK,https://api.spotify.com/v1/audio-analysis/4wOXx92SlZWxNtuBytlMsK,217809,3
111,New,2019-07-13 16:02,Daya,New,9105,2019-07-13 16:02:00,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,audio_features,2ekn2ttSfGqwhhate0LSR0,spotify:track:2ekn2ttSfGqwhhate0LSR0,https://api.spotify.com/v1/tracks/2ekn2ttSfGqwhhate0LSR0,https://api.spotify.com/v1/audio-analysis/2ekn2ttSfGqwhhate0LSR0,209320,4
112,Bitter Love,2019-07-13 16:06,Pia Mia,Bitter Love,217809,2019-07-13 16:06:00,0.365,0.652,7,-2.666,1,0.0356,0.146,0.0,0.114,0.143,101.65,audio_features,4wOXx92SlZWxNtuBytlMsK,spotify:track:4wOXx92SlZWxNtuBytlMsK,https://api.spotify.com/v1/tracks/4wOXx92SlZWxNtuBytlMsK,https://api.spotify.com/v1/audio-analysis/4wOXx92SlZWxNtuBytlMsK,217809,3
113,"Back to Life - from ""Bumblebee""",2019-07-13 16:10,Hailee Steinfeld,"Back to Life - from ""Bumblebee""",233858,2019-07-13 16:10:00,0.638,0.659,10,-6.215,0,0.0627,0.0127,0.0,0.187,0.341,103.029,audio_features,16geeCnXrbiomV1IZ8Kudc,spotify:track:16geeCnXrbiomV1IZ8Kudc,https://api.spotify.com/v1/tracks/16geeCnXrbiomV1IZ8Kudc,https://api.spotify.com/v1/audio-analysis/16geeCnXrbiomV1IZ8Kudc,233858,4
114,All You Need To Know (feat. Calle Lehmann),2019-07-13 16:11,Gryffin,All You Need To Know (feat. Calle Lehmann),86924,2019-07-13 16:11:00,0.513,0.788,0,-4.629,1,0.0364,0.00968,0.0,0.11,0.234,139.987,audio_features,4Gcv5SsxnQWpmOnUI19EJk,spotify:track:4Gcv5SsxnQWpmOnUI19EJk,https://api.spotify.com/v1/tracks/4Gcv5SsxnQWpmOnUI19EJk,https://api.spotify.com/v1/audio-analysis/4Gcv5SsxnQWpmOnUI19EJk,238459,4
